Fri Dec  8 00:13:50 2023 Epoch 173, lr: 0.0000051, val loss: 1.82329, acc: 68.48145
Fri Dec  8 00:13:57 2023 Epoch 174, lr: 0.0000048, val loss: 1.82330, acc: 68.49365
Fri Dec  8 00:14:03 2023 Epoch 175, lr: 0.0000044, val loss: 1.82279, acc: 68.45703
Fri Dec  8 00:14:10 2023 Epoch 176, lr: 0.0000041, val loss: 1.82159, acc: 68.53027
Fri Dec  8 00:14:17 2023 Epoch 177, lr: 0.0000038, val loss: 1.82170, acc: 68.70117
Fri Dec  8 00:14:23 2023 Epoch 178, lr: 0.0000035, val loss: 1.82241, acc: 68.67676
Fri Dec  8 00:14:30 2023 Epoch 179, lr: 0.0000032, val loss: 1.82216, acc: 68.61572
Fri Dec  8 00:14:37 2023 Epoch 180, lr: 0.0000030, val loss: 1.82147, acc: 68.66455
Fri Dec  8 00:14:43 2023 Epoch 181, lr: 0.0000027, val loss: 1.82215, acc: 68.65234
Fri Dec  8 00:14:50 2023 Epoch 182, lr: 0.0000024, val loss: 1.82203, acc: 68.60352
Fri Dec  8 00:14:56 2023 Epoch 183, lr: 0.0000022, val loss: 1.82119, acc: 68.39600
Fri Dec  8 00:15:03 2023 Epoch 184, lr: 0.0000020, val loss: 1.82175, acc: 68.46924
Fri Dec  8 00:15:09 2023 Epoch 185, lr: 0.0000018, val loss: 1.82043, acc: 68.56689
Fri Dec  8 00:15:16 2023 Epoch 186, lr: 0.0000016, val loss: 1.82078, acc: 68.56689
Fri Dec  8 00:15:23 2023 Epoch 187, lr: 0.0000014, val loss: 1.82091, acc: 68.54248
Fri Dec  8 00:15:29 2023 Epoch 188, lr: 0.0000012, val loss: 1.82136, acc: 68.44482
Fri Dec  8 00:15:36 2023 Epoch 189, lr: 0.0000010, val loss: 1.82149, acc: 68.50586
Fri Dec  8 00:15:43 2023 Epoch 190, lr: 0.0000009, val loss: 1.81987, acc: 68.50586
Fri Dec  8 00:15:49 2023 Epoch 191, lr: 0.0000007, val loss: 1.82080, acc: 68.48145
Fri Dec  8 00:15:56 2023 Epoch 192, lr: 0.0000006, val loss: 1.81986, acc: 68.51807
Fri Dec  8 00:16:02 2023 Epoch 193, lr: 0.0000005, val loss: 1.82000, acc: 68.59131
Fri Dec  8 00:16:09 2023 Epoch 194, lr: 0.0000004, val loss: 1.82012, acc: 68.55469
Fri Dec  8 00:16:16 2023 Epoch 195, lr: 0.0000003, val loss: 1.82045, acc: 68.55469
Fri Dec  8 00:16:22 2023 Epoch 196, lr: 0.0000002, val loss: 1.81981, acc: 68.62793
Fri Dec  8 00:16:29 2023 Epoch 197, lr: 0.0000002, val loss: 1.82034, acc: 68.53027
Fri Dec  8 00:16:35 2023 Epoch 198, lr: 0.0000001, val loss: 1.82010, acc: 68.43262
Fri Dec  8 00:16:42 2023 Epoch 199, lr: 0.0000001, val loss: 1.82006, acc: 68.50586
Fri Dec  8 00:27:19 2023 Epoch 0, lr: 0.0001000, val loss: 17.13225, acc: 30.93533
Fri Dec  8 00:27:25 2023 Epoch 1, lr: -0.0032000, val loss: 1520.74304, acc: 3.37457
Fri Dec  8 00:27:30 2023 Epoch 2, lr: 0.0001000, val loss: 1035.44857, acc: 15.24523
Fri Dec  8 00:27:36 2023 Epoch 3, lr: 0.0034000, val loss: 96.94943, acc: 19.35764
Fri Dec  8 00:27:42 2023 Epoch 4, lr: 0.0067000, val loss: 17.82840, acc: 28.40712
Fri Dec  8 00:27:48 2023 Epoch 5, lr: 0.0100000, val loss: 16.11270, acc: 31.54297
Fri Dec  8 00:27:54 2023 Epoch 6, lr: 0.0100000, val loss: 16.80691, acc: 31.35851
Fri Dec  8 00:28:00 2023 Epoch 7, lr: 0.0100000, val loss: 21.99622, acc: 29.15582
Fri Dec  8 00:28:06 2023 Epoch 8, lr: 0.0100000, val loss: 17.46158, acc: 26.60590
Fri Dec  8 00:28:12 2023 Epoch 9, lr: 0.0100000, val loss: 16.21725, acc: 33.38759
Fri Dec  8 00:28:18 2023 Epoch 10, lr: 0.0100000, val loss: 21.09765, acc: 24.39236
Fri Dec  8 00:28:24 2023 Epoch 11, lr: 0.0100000, val loss: 16.49473, acc: 33.49609
Fri Dec  8 00:28:30 2023 Epoch 12, lr: 0.0100000, val loss: 16.47859, acc: 33.11632
Fri Dec  8 00:28:36 2023 Epoch 13, lr: 0.0100000, val loss: 15.62578, acc: 34.78733
Fri Dec  8 00:28:42 2023 Epoch 14, lr: 0.0100000, val loss: 22.82304, acc: 27.92969
Fri Dec  8 00:28:47 2023 Epoch 15, lr: 0.0100000, val loss: 35.63525, acc: 28.30946
Fri Dec  8 00:28:53 2023 Epoch 16, lr: 0.0100000, val loss: 20.61374, acc: 29.62240
Fri Dec  8 00:28:59 2023 Epoch 17, lr: 0.0100000, val loss: 35.15755, acc: 21.62543
Fri Dec  8 00:29:05 2023 Epoch 18, lr: 0.0100000, val loss: 32.69429, acc: 15.60330
Fri Dec  8 00:29:11 2023 Epoch 19, lr: 0.0100000, val loss: 97.17697, acc: 23.33984
Fri Dec  8 00:29:17 2023 Epoch 20, lr: 0.0100000, val loss: 18.94743, acc: 24.90234
Fri Dec  8 00:29:23 2023 Epoch 21, lr: 0.0100000, val loss: 18.43573, acc: 29.48134
Fri Dec  8 00:29:29 2023 Epoch 22, lr: 0.0100000, val loss: 16.23319, acc: 34.29905
Fri Dec  8 00:29:35 2023 Epoch 23, lr: 0.0100000, val loss: 21.32256, acc: 35.36241
